,0h-1,0h-10,0h-11,0h-12,0h-13,0h-14,0h-15,0h-16,0h-2,0h-3,0h-4,0h-5,0h-6,0h-7,0h-8,0h-9,8-144h-1,8-144h-10,8-144h-11,8-144h-12,8-144h-13,8-144h-14,8-144h-15,8-144h-16,8-144h-2,8-144h-3,8-144h-4,8-144h-5,8-144h-6,8-144h-7,8-144h-8,8-144h-9,8-24h-1,8-24h-10,8-24h-11,8-24h-12,8-24h-13,8-24h-14,8-24h-15,8-24h-16,8-24h-2,8-24h-3,8-24h-4,8-24h-5,8-24h-6,8-24h-7,8-24h-8,8-24h-9,8-72h-1,8-72h-10,8-72h-11,8-72h-12,8-72h-13,8-72h-14,8-72h-15,8-72h-16,8-72h-2,8-72h-3,8-72h-4,8-72h-5,8-72h-6,8-72h-7,8-72h-8,8-72h-9,P-144h-1,P-144h-10,P-144h-11,P-144h-12,P-144h-13,P-144h-14,P-144h-15,P-144h-16,P-144h-2,P-144h-3,P-144h-4,P-144h-5,P-144h-6,P-144h-7,P-144h-8,P-144h-9,P-24h-1,P-24h-10,P-24h-11,P-24h-12,P-24h-13,P-24h-14,P-24h-15,P-24h-16,P-24h-2,P-24h-3,P-24h-4,P-24h-5,P-24h-6,P-24h-7,P-24h-8,P-24h-9,P-72h-1,P-72h-10,P-72h-11,P-72h-12,P-72h-13,P-72h-14,P-72h-15,P-72h-16,P-72h-2,P-72h-3,P-72h-4,P-72h-5,P-72h-6,P-72h-7,P-72h-8,P-72h-9,S-144h-1,S-144h-10,S-144h-11,S-144h-12,S-144h-13,S-144h-14,S-144h-15,S-144h-16,S-144h-2,S-144h-3,S-144h-4,S-144h-5,S-144h-6,S-144h-7,S-144h-8,S-144h-9,S-24h-1,S-24h-10,S-24h-11,S-24h-12,S-24h-13,S-24h-14,S-24h-15,S-24h-16,S-24h-2,S-24h-3,S-24h-4,S-24h-5,S-24h-6,S-24h-7,S-24h-8,S-24h-9,S-72h-1,S-72h-10,S-72h-11,S-72h-12,S-72h-13,S-72h-14,S-72h-15,S-72h-16,S-72h-2,S-72h-3,S-72h-4,S-72h-5,S-72h-6,S-72h-7,S-72h-8,S-72h-9
UT_C18_POS_62925,,20.38475118843198,-1.5653448378596602,15.819529483783567,,,,,,,,,,,,19.618254825235244,,20.472982401728146,17.29052793511244,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,22.104407754890893,21.839339517329424,20.858294467650257,,,,,,,,,,,,17.073615349415505,,18.943087022028198,19.1225408828662,19.26957051141755,,,,,,,,,,,,19.64639188467668,,19.731898213827648,18.025332628372883,19.529208318800965,,,,,,,,,,,,16.118522198978006,,17.60558405005434,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,18.987685587868995,,-1.5653448378596602,-1.5653448378596602,18.937891184366897,,,,,,,,,,,,21.596255966612453,,17.215166667650568,16.835058383232646,18.268978110957235,,,,,,,,,,,,-1.5653448378596602,,18.26993707235145,17.11354277259743,17.80281824130285,,,,,,,,,,,,15.799123084347535,,14.880472120784265,17.448621437772836,21.834873173388093,,,,,,,,,,,,21.785336919252885
UT_C18_POS_67483,,20.13745974568369,15.058056429428744,16.724039884696907,,,,,,,,,,,,21.627652236382556,,22.136533246664357,19.62080563671868,16.056666818482814,,,,,,,,,,,,15.710711016624954,,23.302906759383816,22.4888844210898,20.491232076271658,,,,,,,,,,,,17.824360020148,,19.082255457399523,20.22469887867225,20.84521238261222,,,,,,,,,,,,19.599773944439825,,19.435183936712466,18.603512144976587,18.96901677774044,,,,,,,,,,,,16.63617569084927,,19.71164723060035,14.315843352672363,-1.5653448378596602,,,,,,,,,,,,18.646419836760646,,-1.5653448378596602,-1.5653448378596602,19.18021633929067,,,,,,,,,,,,21.01416625633437,,17.97288473597883,17.153749731663797,18.538570520870266,,,,,,,,,,,,-1.5653448378596602,,19.253237648347838,17.805467484447068,18.173425345311447,,,,,,,,,,,,17.228087765303354,,-1.5653448378596602,18.36167811723301,21.368747027745755,,,,,,,,,,,,22.118514987749784
UT_C18_POS_71220,,20.01646268945728,14.784226371730046,17.92789599088976,,,,,,,,,,,,22.244022317973084,,21.30164076000781,19.13405474872041,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,22.64096166805208,21.53956139405738,20.277427940888447,,,,,,,,,,,,17.37868298188171,,19.37061930214835,20.64767834985475,20.998976133620204,,,,,,,,,,,,19.166320760895314,,19.287624597902546,18.451188851326954,18.471332279568916,,,,,,,,,,,,16.06612367610943,,20.580795701486707,14.315843352672363,14.51517419110193,,,,,,,,,,,,18.860905588168634,,-1.5653448378596602,-1.5653448378596602,20.826209027852645,,,,,,,,,,,,20.324665331527026,,17.512538171371716,17.284562967583327,17.859212512261912,,,,,,,,,,,,-1.5653448378596602,,19.287464958677035,17.601891182041204,18.28605259635505,,,,,,,,,,,,17.302357521551496,,-1.5653448378596602,17.06081117045636,20.11855852071486,,,,,,,,,,,,21.400913407442246
UT_C18_POS_75365,,18.046528383485217,14.119395411191334,16.149110998099324,,,,,,,,,,,,18.51681188734796,,18.307089072808512,14.532178865252156,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,18.846491234715938,18.751162531812486,22.91636387408142,,,,,,,,,,,,-1.5653448378596602,,16.066667347006614,16.4577475826539,17.277880075925257,,,,,,,,,,,,20.85481931499546,,17.757436824832062,17.328196923864787,16.920519992338473,,,,,,,,,,,,14.785964932348374,,17.806065155892394,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,15.935225836035489,,-1.5653448378596602,-1.5653448378596602,17.92625267065093,,,,,,,,,,,,21.43254179844311,,-1.5653448378596602,15.159154382617418,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,17.11252635339897,15.37915326688124,16.66908643684717,,,,,,,,,,,,15.860960688897126,,-1.5653448378596602,-1.5653448378596602,17.747217245889118,,,,,,,,,,,,18.276701613225743
UT_C18_POS_72549,,15.493782599806105,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,15.892430398169314,,-1.5653448378596602,16.757012956005873,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,22.4397338869631,,,,,,,,,,,,-1.5653448378596602,,16.699490442678787,16.98256973413827,-1.5653448378596602,,,,,,,,,,,,21.782900255521497,,19.71730641863675,-1.5653448378596602,15.86472183147774,,,,,,,,,,,,-1.5653448378596602,,16.41083373823749,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,21.132901314889526,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602
UT_C18_POS_75371,,15.493782599806105,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,15.301132617459366,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,22.4397338869631,,,,,,,,,,,,-1.5653448378596602,,16.519584349776167,16.421211955790877,-1.5653448378596602,,,,,,,,,,,,21.032728812348207,,20.029494567123386,-1.5653448378596602,15.86472183147774,,,,,,,,,,,,-1.5653448378596602,,16.41083373823749,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,21.27532100533057,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602
UT_C18_POS_75986,,-1.5653448378596602,14.918505127250503,-1.5653448378596602,,,,,,,,,,,,14.693621060486208,,-1.5653448378596602,14.899138661021961,15.295411480234662,,,,,,,,,,,,15.477220696639316,,-1.5653448378596602,-1.5653448378596602,22.41473851945828,,,,,,,,,,,,16.26610188123559,,15.092518282124933,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,20.483804462875217,,18.243876672331332,15.16844452475246,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,15.24522497285743,14.978340846269317,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,14.921427683340145,-1.5653448378596602,15.563780192837305,,,,,,,,,,,,20.545922418378694,,-1.5653448378596602,16.83853364454612,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,15.790691360831225,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,17.058658950237078
UT_C18_POS_67408,,17.942690776619564,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,20.37870507753557,,,,,,,,,,,,-1.5653448378596602,,16.577367898140256,16.738983770043273,-1.5653448378596602,,,,,,,,,,,,18.157052199739528,,17.39708689775474,15.45887679674757,16.410265271859878,,,,,,,,,,,,15.655033397350763,,-1.5653448378596602,-1.5653448378596602,15.485595222753771,,,,,,,,,,,,16.40901214581655,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,19.11236680817236,,-1.5653448378596602,-1.5653448378596602,15.918185301040014,,,,,,,,,,,,-1.5653448378596602,,16.01734062713633,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,19.244206793737995,,,,,,,,,,,,-1.5653448378596602
UT_C18_POS_68333,,18.823636146585912,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,14.779038007102809,,-1.5653448378596602,15.297909796101859,16.047156936566406,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,21.33249744907671,,,,,,,,,,,,-1.5653448378596602,,17.71558279875502,17.92964480957298,-1.5653448378596602,,,,,,,,,,,,19.75022250463981,,19.57734204272777,-1.5653448378596602,17.406724692663357,,,,,,,,,,,,14.312881962864076,,16.706752308933847,16.105547012210476,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,20.41385948765167,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,18.285618682741177,,,,,,,,,,,,-1.5653448378596602
UT_C18_POS_62995,,22.2472008757654,-1.5653448378596602,16.61417602353317,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,16.55552530425284,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,21.42800305158795,19.58162447169836,-1.5653448378596602,,,,,,,,,,,,21.005767760136248,,-1.5653448378596602,-1.5653448378596602,20.72632195043811,,,,,,,,,,,,-1.5653448378596602,,16.589069264282447,18.9119928100895,21.17803880209535,,,,,,,,,,,,18.585960113716027,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,19.916809291147235,,17.80986438470442,17.53405608376285,20.50107754903504,,,,,,,,,,,,17.240675822511413,,20.434522252210364,-1.5653448378596602,18.935513356836513,,,,,,,,,,,,15.997723917934042,,17.804930678814692,19.73472460192011,-1.5653448378596602,,,,,,,,,,,,21.53690715197605,,-1.5653448378596602,-1.5653448378596602,22.01891870623034,,,,,,,,,,,,19.60699051645346
UT_C18_POS_80711,,18.687188253234766,-1.5653448378596602,14.080713284796232,,,,,,,,,,,,14.564483562894461,,13.648564982603071,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,18.79829212385401,19.850673773718707,-1.5653448378596602,,,,,,,,,,,,18.999357054399155,,-1.5653448378596602,-1.5653448378596602,18.598346244850163,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,18.72369873627566,18.984286243156383,,,,,,,,,,,,19.600004071666337,,-1.5653448378596602,14.974913701399052,-1.5653448378596602,,,,,,,,,,,,18.773201904626134,,-1.5653448378596602,13.482253607330946,18.388180874592276,,,,,,,,,,,,-1.5653448378596602,,19.694730593338175,13.509754348308709,18.588343155265488,,,,,,,,,,,,14.871095611646007,,18.207593204411964,19.906345651663695,-1.5653448378596602,,,,,,,,,,,,18.313588729911345,,-1.5653448378596602,-1.5653448378596602,18.410659532164814,,,,,,,,,,,,19.66352846701421
UT_C18_POS_67701,,23.77144090739438,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,14.61383060647346,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,22.822583278223924,20.83633456974989,-1.5653448378596602,,,,,,,,,,,,22.102034319753308,,-1.5653448378596602,-1.5653448378596602,22.30919155173541,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,19.6507179368246,22.09968490091178,,,,,,,,,,,,18.778052353541106,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,21.00370950183157,,-1.5653448378596602,-1.5653448378596602,21.648512155721413,,,,,,,,,,,,-1.5653448378596602,,21.452903041858875,-1.5653448378596602,20.44302152879053,,,,,,,,,,,,-1.5653448378596602,,19.01201544054845,21.03275551035038,-1.5653448378596602,,,,,,,,,,,,22.861912967314545,,-1.5653448378596602,-1.5653448378596602,23.187608361813865,,,,,,,,,,,,20.673634643245382
UT_C18_POS_71516,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,18.90799121685987,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,18.99522088150847,,,,,,,,,,,,15.46501183247302,,-1.5653448378596602,-1.5653448378596602,18.389552948056473,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,19.06091819602245,18.6562058501955,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,19.30231748889573,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,17.99253516541104,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602
UT_C18_POS_50884,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,16.577198225065164,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,18.666749103713666,18.975012638423415,20.949401276826066,,,,,,,,,,,,20.966617679310158,,17.167072426055217,16.957767084604406,17.883340158045417,,,,,,,,,,,,16.11495563364789,,22.308356391059643,20.647404757948827,21.93763944289435,,,,,,,,,,,,20.57833141025481,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602
UT_C18_NEG_14342,,,,,19.115323265153897,20.50652541101685,19.97566411609546,21.30626933432509,,,,,,,,,,,,,17.995207684570897,18.094004365235055,18.206247837431857,17.889886486881444,,,,,,,,,,,,,18.531002154888355,19.013494700800802,18.955919002988722,18.655987781819505,,,,,,,,,,,,,17.61722989982133,18.36248538499778,18.646724145412676,18.37776113922145,,,,,,,,,,,,,17.326553428291046,16.829617699892882,17.260376546937273,17.32885896858637,,,,,,,,,,,,,17.428393543801953,18.023438166101894,17.7666649053898,17.861572630929185,,,,,,,,,,,,,17.862968853135335,17.648367975219212,17.80095233717168,18.154243566333836,,,,,,,,,,,,,18.472427083551466,18.946603340187735,18.82620826737384,18.727647956391653,,,,,,,,,,,,,18.7627768284984,19.725878124628753,19.08417580907259,19.95799959141628,,,,,,,,,,,,,18.057205389424226,18.576879554609523,18.634771849051592,18.888541413937872,,,,,,,,
UT_C18_NEG_5470,,,,,21.2935617358824,21.641967845268436,22.174503778913184,21.614712539677505,,,,,,,,,,,,,21.344015838365994,21.567835647185447,21.154925316036028,21.739866375997714,,,,,,,,,,,,,19.75272486270952,19.55911366438758,19.71356188028322,19.554327098148963,,,,,,,,,,,,,20.015535516966846,20.385693809335024,20.174367262341743,20.352258353202114,,,,,,,,,,,,,18.211864393249076,18.45845531747088,18.499212140257235,18.151786769832132,,,,,,,,,,,,,19.45041145042375,19.995466990558032,19.71118172244731,20.262608743311457,,,,,,,,,,,,,19.83432861163076,19.522056691951345,19.759802217741154,19.815141529565995,,,,,,,,,,,,,21.50222540107702,21.67759964945841,21.251007600559205,21.26815657651025,,,,,,,,,,,,,20.08496353809164,20.079228375791864,20.34160720819459,19.45237108100319,,,,,,,,,,,,,20.268399448905736,20.233193672837707,20.378261088926315,20.361338769799563,,,,,,,,
UT_C18_NEG_11083,,,,,24.04032852161924,24.936822753058465,25.30513201200549,25.96522282405067,,,,,,,,,,,,,19.363196235504805,19.43531519936019,19.718845555430057,20.21101906386032,,,,,,,,,,,,,22.22544826266825,22.605300005576588,22.672806108519673,22.43995931575021,,,,,,,,,,,,,21.052926727173933,21.913633118865338,22.075485678119566,22.04435059145636,,,,,,,,,,,,,20.2331885225702,20.560474648464115,20.32398865337729,20.25271520438583,,,,,,,,,,,,,20.265097524350477,20.570187862274413,20.597374259546633,20.78586717060228,,,,,,,,,,,,,20.36436959205097,19.970399576769726,20.2793803584131,20.440200046971068,,,,,,,,,,,,,21.354302227501513,22.52453490016343,21.057649043578373,21.604040755691763,,,,,,,,,,,,,22.27752351894584,22.682002819379665,22.672168059963735,23.64521863945321,,,,,,,,,,,,,22.430315613078612,22.325181088176382,22.648037475749433,22.512533358696743,,,,,,,,
UT_C18_NEG_10243,,,,,17.05370139724251,18.354899839503787,17.36208679599117,19.22975693548271,,,,,,,,,,,,,20.039829519925856,20.412751863274572,20.054162575474866,20.370237217969102,,,,,,,,,,,,,18.04864853379734,18.428419471303318,18.73463950515172,18.238177294273335,,,,,,,,,,,,,18.79577473374093,19.286762480517552,18.796575676732832,19.173682161916595,,,,,,,,,,,,,17.693764895632228,18.91923025671114,18.666743071547543,17.533769935973123,,,,,,,,,,,,,15.795291189109477,16.17516180932859,16.244291356606578,15.95736132056197,,,,,,,,,,,,,18.400580122043763,17.547646471166363,18.180767378123797,18.401929213129705,,,,,,,,,,,,,20.582948302105965,20.910366636393718,20.815644564231675,20.946536234925137,,,,,,,,,,,,,18.070978128733003,19.016425935023292,19.101202694124893,19.61163794498755,,,,,,,,,,,,,19.246276555298362,19.192883460597447,19.7826208478925,19.60045786394558,,,,,,,,
UT_C18_NEG_11305,,,,,20.01010763372122,20.68056032457283,21.212686954605363,21.593628652575784,,,,,,,,,,,,,18.282132574869525,18.365893935979308,18.429919773441267,18.5281315485467,,,,,,,,,,,,,18.12862793944011,18.314560586930344,18.29461374933412,18.102653210929706,,,,,,,,,,,,,18.08236867503783,18.8391699499258,18.475071500409364,18.621579516417206,,,,,,,,,,,,,22.576651105593015,23.134640174894983,22.999580645355252,22.593397050114312,,,,,,,,,,,,,22.19234278676584,22.357124149017874,22.571487759578012,22.624191491072295,,,,,,,,,,,,,20.617564137717974,18.800165894262406,19.315881685391027,20.068979757636725,,,,,,,,,,,,,19.31137470786714,19.793190824952944,19.225384448501657,19.30093132596374,,,,,,,,,,,,,18.395436232108093,18.841144708630985,18.707074395247282,18.991957039123964,,,,,,,,,,,,,18.931651896983258,18.81176602264198,18.805281621883235,19.086885343098576,,,,,,,,
UT_C18_NEG_11894,,,,,20.705601087909564,21.36332228824133,20.276605162912404,22.1086614780713,,,,,,,,,,,,,17.79540219066925,18.03924679832393,17.73164128090533,18.12278235389438,,,,,,,,,,,,,19.88082922788121,19.979686432388615,19.54922852706798,19.57329640352322,,,,,,,,,,,,,18.59939952571215,19.51408719184223,19.178358341055713,19.538783439176754,,,,,,,,,,,,,20.930125946730836,19.85282512333863,19.54000370342027,20.88440650615695,,,,,,,,,,,,,18.189049369124117,18.360428323001646,18.353985275834333,18.477226231466627,,,,,,,,,,,,,19.16783477167186,18.457055937887503,18.98341812582932,19.35129836934428,,,,,,,,,,,,,18.827490020629053,20.728733904318005,18.375438149226536,19.005066370508438,,,,,,,,,,,,,19.516262126623403,19.72380574120614,19.885086746767083,20.410810721721003,,,,,,,,,,,,,19.706089062768196,19.64643752188751,20.234722723085987,20.364128455059312,,,,,,,,
UT_C18_NEG_8843,,,,,17.80828127890226,18.345284474171038,18.568471793630664,18.945245550491453,,,,,,,,,,,,,19.01552285845003,18.911575028464338,19.50477709872669,19.266769615715948,,,,,,,,,,,,,16.5329855514164,16.99106417751402,16.626996877648192,16.476273295795053,,,,,,,,,,,,,17.441633207659176,17.98596898087563,18.363824624927386,18.17194669948114,,,,,,,,,,,,,21.642485753678802,21.67527223652422,21.39886276363323,21.65342687261256,,,,,,,,,,,,,18.572461908727636,18.998812583533905,18.915197237092247,18.79753101633079,,,,,,,,,,,,,21.699634635909693,20.96899001241813,21.392433252539,21.387107533771502,,,,,,,,,,,,,19.657195439789614,19.52491067438854,19.735942526352222,19.855105713168733,,,,,,,,,,,,,17.0764584273769,16.833732625454665,17.264803045686723,17.456722422263265,,,,,,,,,,,,,17.82268148344766,17.865946958094327,18.021850552286793,17.83701103438504,,,,,,,,
UT_C18_NEG_12978,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,19.158329610319164,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,19.21952447924756,19.711610348339544,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,,,,,,-5.680796733746738,-5.680796733746738,-5.680796733746738,-5.680796733746738,,,,,,,,
UT_C18_NEG_10787,,,,,19.542766922367523,20.22996623789939,20.449211126623503,20.309607577059637,,,,,,,,,,,,,16.10717865335099,16.263103197254036,16.26516614877707,16.625911707790998,,,,,,,,,,,,,17.69983824406216,17.986433434964596,17.96270654204764,17.88285675374996,,,,,,,,,,,,,17.088099494642893,17.52720566578625,16.923331838291748,17.24174272392217,,,,,,,,,,,,,16.220287249405228,15.852244443637359,15.789673832253479,16.032240131457172,,,,,,,,,,,,,16.246114107231335,16.954891721374644,16.288870218592564,16.728147120533485,,,,,,,,,,,,,16.68631221714739,15.894230767650358,16.19654737898799,16.510463935722235,,,,,,,,,,,,,17.299436641672973,18.479826436729855,17.121370411704966,17.784289771996164,,,,,,,,,,,,,18.34203003462557,18.54596309181978,18.757072548715144,19.057927224661217,,,,,,,,,,,,,18.325712930075127,17.935305959691675,18.245656593046945,18.521225839368938,,,,,,,,
UT_C18_NEG_11747,,,,,19.87637575170625,21.22341833101389,20.25338920828318,21.778894867598375,,,,,,,,,,,,,18.423183756526722,18.338820282041837,18.14498180132349,18.360159343069473,,,,,,,,,,,,,18.799789615043387,19.093175255045622,18.84889912818623,18.08962245919871,,,,,,,,,,,,,18.098826442756415,18.418858155403942,18.19262127534716,18.487952975419905,,,,,,,,,,,,,17.462373819987015,18.805575331699863,18.990121806813594,17.500067243584382,,,,,,,,,,,,,17.963655190058248,17.914339229615695,17.870136089310957,18.079995745050006,,,,,,,,,,,,,18.051721411999605,17.324789424339624,17.756669289253676,17.83090701016306,,,,,,,,,,,,,18.567440321333113,19.442711497507837,18.861110296274774,18.630455982835862,,,,,,,,,,,,,19.961934454844116,20.357596890552752,20.348732583990913,21.00315538658022,,,,,,,,,,,,,18.86996493912179,18.51182587516728,18.97066579493709,18.813086069314856,,,,,,,,
